atoll,year,month,sum,mean,std,median
Puka_Puka,2012,7,1609.5558289081923,27.28060726963038,0.09349106683934746,27.297555461525917
Puka_Puka,2012,8,1576.1752587663277,26.714834894344538,0.03471352372678805,26.72567347277488
Puka_Puka,2012,9,1581.4034979742553,26.803449118207716,0.07202744142730343,26.79007624728339
Puka_Puka,2012,10,1603.7687870727054,27.182521814791617,0.0806634468457622,27.170476388186216
Puka_Puka,2012,11,1630.9875655222152,27.64385704274941,0.06577906274031413,27.62663218911205
Puka_Puka,2012,12,1680.9891785968625,28.491342010116313,0.058004385086970964,28.48945148821388
Puka_Puka,2013,1,1681.4221054523118,28.498679753429013,0.06670422221711214,28.518644622394017
Puka_Puka,2013,2,1707.2471471732215,28.936392324969855,0.06076935895146444,28.949217192828655
Puka_Puka,2013,3,1719.9842999588166,29.152276270488418,0.020319452929492283,29.148389705057657
Puka_Puka,2013,4,1721.7620467320085,29.182407571728955,0.06232131631048566,29.198457499699934
Puka_Puka,2013,5,1672.7390314617328,28.351509007825978,0.051745347522609175,28.340974579964364
Puka_Puka,2013,6,1633.2407209160071,27.68204611722046,0.026283455666514948,27.68700652037348
Puka_Puka,2013,7,1609.8877307777957,27.286232725047384,0.05364659841232004,27.286254893456185
Puka_Puka,2013,8,1572.3639852324766,26.650237037838586,0.15578347680982432,26.724941028548137
Puka_Puka,2013,9,1576.5793063922652,26.721683159190935,0.10975700565564352,26.77683993375727
Puka_Puka,2013,10,1596.4392176957003,27.058291825350853,0.02096976852175899,27.06594613354121
Puka_Puka,2013,11,1629.3352236641304,27.615851248544583,0.042553484242541934,27.621034222521953
Puka_Puka,2013,12,1647.463846085327,27.923116035344528,0.011447636486870787,27.927091274410486
Puka_Puka,2014,1,1647.372395191874,27.921566020201254,0.02180578532279598,27.920080736811673
Puka_Puka,2014,2,1656.5380452929862,28.07691602191502,0.026361490983808633,28.08592703672392
Puka_Puka,2014,3,1666.7059406835053,28.24925323192382,0.02548488692497548,28.239426419671094
Puka_Puka,2014,4,1679.1988233194818,28.460997005414946,0.038879026997570044,28.460415306368045
Puka_Puka,2014,5,1654.443359439394,28.041412871854135,0.01680588525604219,28.034655940851994
Puka_Puka,2014,6,1598.505390541894,27.0933117040999,0.035439413539112195,27.098592219075986
Puka_Puka,2014,7,1563.1224748364516,26.493601268414434,0.03361285612278822,26.494378049458778
Puka_Puka,2014,8,1538.8111337449934,26.08154463974565,0.014600680345544827,26.0835291557014
Puka_Puka,2014,9,1555.372011616294,26.362237485021932,0.035986615913181356,26.36552018299699
Puka_Puka,2014,10,1585.9295324385166,26.88016156675452,0.03600224862589235,26.868552414434298
Puka_Puka,2014,11,1637.6812686755188,27.757309638568117,0.028989638924885607,27.759570816265686
Puka_Puka,2014,12,1648.860983447837,27.946796329624355,0.040604377881591665,27.939961365823233
Puka_Puka,2015,1,1671.4355946428009,28.32941685835256,0.11104078597845932,28.280914153371537
Puka_Puka,2015,2,1681.4901704479541,28.49983339742295,0.016744359439864603,28.49881631082722
Puka_Puka,2015,3,1681.0587607984032,28.492521369464463,0.019766459268502626,28.486835615975515
Puka_Puka,2015,4,1667.2441302378263,28.258375088776717,0.03068774941127761,28.252348828528607
